state,datetime,f_paldang,f_seongsan,p_gwangam,p_oryun,p_songpa,p_sinchun,p_hong,p_seogang
0,2015-10-21 15:42,45137,23511,0.859,5.36,5.435,5.318,4.632,5.35
0,2015-10-21 15:43,45529,23645,0.819,5.32,5.39,5.282,4.603,5.33
0,2015-10-21 15:44,45214,23535,0.808,5.31,5.378,5.27,4.581,5.3
0,2015-10-21 15:45,44742,23491,0.786,5.29,5.365,5.245,4.566,5.29
0,2015-10-21 15:46,45341,23661,0.771,5.28,5.352,5.233,4.551,5.28
0,2015-10-21 15:47,45592,23409,0.764,5.26,5.34,5.235,4.548,5.27
0,2015-10-21 15:48,46148,23140,0.738,5.24,5.315,5.2,4.522,5.24
0,2015-10-21 15:49,45443,23089,0.731,5.24,5.31,5.202,4.522,5.24
0,2015-10-21 15:50,45824,22911,0.712,5.21,5.29,5.182,4.493,5.21
0,2015-10-21 15:51,45967,22898,0.701,5.2,5.278,5.17,4.493,5.21
0,2015-10-21 15:52,47700,23370,0.694,5.2,5.28,5.16,4.504,5.23
0,2015-10-21 15:53,48608,23429,0.775,5.26,5.325,5.213,4.507,5.23
0,2015-10-21 15:54,47524,23313,0.775,5.28,5.355,5.247,4.562,5.28
0,2015-10-21 15:55,47405,23563,0.797,5.29,5.355,5.25,4.551,5.28
0,2015-10-21 15:56,47663,23333,0.808,5.3,5.39,5.285,4.599,5.32
0,2015-10-21 15:57,48441,23594,0.819,5.31,5.387,5.273,4.584,5.31
0,2015-10-21 15:58,46892,23625,0.83,5.32,5.398,5.29,4.592,5.32
0,2015-10-21 15:59,46495,23838,0.841,5.34,5.407,5.293,4.603,5.32
0,2015-10-21 16:00,47815,23411,0.841,5.34,5.41,5.3,4.61,5.33
0,2015-10-21 16:01,47559,23397,0.852,5.34,5.42,5.302,4.61,5.34
0,2015-10-21 16:02,48099,23507,0.863,5.37,5.443,5.345,4.654,5.37
0,2015-10-21 16:03,47831,23386,0.863,5.36,5.425,5.31,4.614,5.34
0,2015-10-21 16:04,47520,23515,0.87,5.37,5.438,5.325,4.632,5.36
0,2015-10-21 16:05,46855,23791,0.874,5.37,5.438,5.33,4.636,5.36
0,2015-10-21 16:06,48234,23506,0.874,5.38,5.452,5.345,4.654,5.39
0,2015-10-21 16:07,46562,23810,0.877,5.36,5.427,5.318,4.625,5.35
0,2015-10-21 16:08,47009,23488,0.877,5.37,5.44,5.332,4.636,5.36
0,2015-10-21 16:09,46590,23728,0.881,5.38,5.45,5.332,4.643,5.37
0,2015-10-21 16:10,46971,23650,0.877,5.37,5.445,5.332,4.639,5.36
0,2015-10-21 16:11,47430,23586,0.881,5.37,5.452,5.338,4.643,5.36
0,2015-10-21 16:12,46806,23750,0.881,5.38,5.452,5.338,4.643,5.37
0,2015-10-21 16:13,47632,23386,0.881,5.39,5.465,5.355,4.661,5.38
0,2015-10-21 16:14,46857,23546,0.885,5.38,5.46,5.343,4.665,5.4
0,2015-10-21 16:15,46496,23871,0.885,5.39,5.46,5.345,4.643,5.37
0,2015-10-21 16:16,46606,23422,0.888,5.38,5.443,5.325,4.639,5.36
0,2015-10-21 16:17,47355,23562,0.885,5.38,5.457,5.345,4.65,5.37
0,2015-10-21 16:18,46526,23673,0.888,5.39,5.452,5.345,4.65,5.37
0,2015-10-21 16:19,46174,23362,0.885,5.4,5.472,5.36,4.672,5.4
0,2015-10-21 16:20,47690,23592,0.888,5.37,5.443,5.323,4.639,5.36
0,2015-10-21 16:21,46962,23600,0.885,5.38,5.45,5.343,4.65,5.37
0,2015-10-21 16:22,47201,23824,0.888,5.39,5.457,5.345,4.65,5.37
0,2015-10-21 16:23,46725,23632,0.888,5.39,5.455,5.343,4.65,5.37
0,2015-10-21 16:24,46211,23694,0.885,5.38,5.457,5.345,4.65,5.37
0,2015-10-21 16:25,46744,23617,0.888,5.39,5.46,5.352,4.654,5.38
0,2015-10-21 16:26,48161,23481,0.885,5.38,5.452,5.338,4.65,5.37
0,2015-10-21 16:27,47559,23413,0.885,5.38,5.457,5.345,4.65,5.37
0,2015-10-21 16:28,46654,23676,0.885,5.38,5.452,5.345,4.65,5.37
0,2015-10-21 16:29,46872,23430,0.881,5.38,5.45,5.343,4.65,5.37
0,2015-10-21 16:30,46665,23556,0.881,5.38,5.452,5.338,4.65,5.37
0,2015-10-21 16:31,47775,23700,0.881,5.38,5.452,5.343,4.647,5.37
0,2015-10-21 16:32,47826,23705,0.877,5.37,5.443,5.338,4.647,5.37
0,2015-10-21 16:33,47200,23524,0.877,5.38,5.443,5.335,4.647,5.36
0,2015-10-21 16:34,46780,23562,0.877,5.37,5.45,5.338,4.643,5.37
0,2015-10-21 16:35,47071,23582,0.877,5.38,5.457,5.338,4.65,5.37
0,2015-10-21 16:36,47394,23755,0.877,5.37,5.448,5.335,4.636,5.36
0,2015-10-21 16:37,46973,23486,0.877,5.37,5.445,5.335,4.643,5.37
0,2015-10-21 16:38,46712,23684,0.877,5.37,5.438,5.332,4.639,5.36
0,2015-10-21 16:39,46518,23569,0.877,5.38,5.452,5.338,4.665,5.38
0,2015-10-21 16:40,47110,24193,0.877,5.37,5.44,5.332,4.621,5.34
0,2015-10-21 16:41,46342,24231,0.877,5.37,5.432,5.298,4.573,5.28
0,2015-10-21 16:42,46604,24485,0.866,5.34,5.403,5.28,4.559,5.25
0,2015-10-21 16:43,47306,24275,0.855,5.34,5.405,5.29,4.577,5.3
0,2015-10-21 16:44,47535,24519,0.844,5.33,5.392,5.278,4.57,5.28
0,2015-10-21 16:45,46780,24471,0.833,5.32,5.395,5.28,4.562,5.28
0,2015-10-21 16:46,47238,24251,0.822,5.32,5.38,5.267,4.559,5.28
0,2015-10-21 16:47,46973,23962,0.822,5.32,5.385,5.265,4.551,5.26
0,2015-10-21 16:48,48247,23962,0.811,5.32,5.4,5.302,4.647,5.37
0,2015-10-21 16:49,45733,23833,0.826,5.32,5.39,5.265,4.566,5.29
0,2015-10-21 16:50,47626,23615,0.822,5.32,5.392,5.28,4.588,5.31
0,2015-10-21 16:51,48057,23991,0.837,5.33,5.403,5.29,4.595,5.31
0,2015-10-21 16:52,46463,23962,0.837,5.34,5.405,5.293,4.599,5.32
0,2015-10-21 16:53,47319,23725,0.848,5.34,5.418,5.305,4.606,5.32
0,2015-10-21 16:54,46516,23925,0.855,5.36,5.423,5.315,4.61,5.33
0,2015-10-21 16:55,47179,23821,0.855,5.35,5.423,5.31,4.61,5.33
0,2015-10-21 16:56,46553,24080,0.859,5.35,5.425,5.31,4.61,5.33
0,2015-10-21 16:57,46374,23711,0.859,5.35,5.425,5.315,4.614,5.33
0,2015-10-21 16:58,47777,23725,0.859,5.37,5.435,5.327,4.65,5.36
0,2015-10-21 16:59,46201,23569,0.881,5.37,5.448,5.332,4.628,5.34
0,2015-10-21 17:00,47293,23243,0.885,5.38,5.455,5.345,4.65,5.37
0,2015-10-21 17:01,46168,22948,0.899,5.43,5.495,5.4,4.756,5.53
0,2015-10-21 17:02,47531,22963,0.918,5.43,5.515,5.423,4.734,5.47
0,2015-10-21 17:03,46485,22973,0.929,5.43,5.505,5.405,4.716,5.43
0,2015-10-21 17:04,46227,22702,0.94,5.44,5.52,5.418,4.76,5.49
0,2015-10-21 17:05,47216,23016,0.943,5.44,5.517,5.405,4.723,5.45
0,2015-10-21 17:06,46330,22711,0.943,5.44,5.515,5.418,4.742,5.46
0,2015-10-21 17:07,46476,22845,0.947,5.45,5.525,5.418,4.742,5.48
0,2015-10-21 17:08,46949,23008,0.951,5.45,5.535,5.423,4.753,5.48
0,2015-10-21 17:09,46592,23072,0.951,5.45,5.528,5.423,4.723,5.45
0,2015-10-21 17:10,46489,22752,0.962,5.46,5.543,5.435,4.76,5.49
0,2015-10-21 17:11,45945,22814,0.965,5.47,5.54,5.435,4.753,5.48
0,2015-10-21 17:12,46399,23029,0.973,5.47,5.548,5.445,4.778,5.51
0,2015-10-21 17:13,46527,22858,0.976,5.47,5.537,5.435,4.756,5.48
0,2015-10-21 17:14,46198,22788,0.976,5.47,5.552,5.44,4.764,5.49
0,2015-10-21 17:15,46346,22914,0.969,5.47,5.56,5.45,4.778,5.5
0,2015-10-21 17:16,46332,23187,0.965,5.47,5.535,5.425,4.745,5.47
0,2015-10-21 17:17,46778,23021,0.958,5.44,5.525,5.423,4.742,5.47
0,2015-10-21 17:18,46141,23210,0.954,5.46,5.53,5.425,4.742,5.47
0,2015-10-21 17:19,46566,22928,0.951,5.45,5.532,5.425,4.742,5.47
0,2015-10-21 17:20,47548,22722,0.951,5.45,5.54,5.435,4.767,5.5
0,2015-10-21 17:21,45386,22885,0.954,5.45,5.523,5.42,4.742,5.46
0,2015-10-21 17:22,46526,23112,0.951,5.47,5.535,5.427,4.753,5.49
0,2015-10-21 17:23,47086,22872,0.954,5.45,5.525,5.418,4.738,5.46
0,2015-10-21 17:24,46505,23011,0.954,5.47,5.537,5.425,4.753,5.47
0,2015-10-21 17:25,46855,22788,0.969,5.47,5.56,5.452,4.782,5.52
0,2015-10-21 17:26,46451,23167,0.973,5.47,5.548,5.438,4.745,5.47
0,2015-10-21 17:27,46070,22943,0.98,5.47,5.55,5.448,4.782,5.51
0,2015-10-21 17:28,46397,23159,0.991,5.48,5.56,5.452,4.76,5.49
0,2015-10-21 17:29,46079,22982,1.016,5.51,5.605,5.497,4.819,5.55
0,2015-10-21 17:30,47062,23073,1.016,5.52,5.595,5.483,4.786,5.52
0,2015-10-21 17:31,46507,23193,1.042,5.53,5.605,5.505,4.822,5.55
0,2015-10-21 17:32,45516,23129,1.042,5.55,5.622,5.517,4.841,5.58
0,2015-10-21 17:33,46440,23078,1.046,5.52,5.6,5.492,4.808,5.54
0,2015-10-21 17:34,45374,23269,1.046,5.55,5.635,5.53,4.844,5.57
0,2015-10-21 17:35,43566,22994,1.02,5.53,5.602,5.492,4.819,5.53
0,2015-10-21 17:36,44130,23358,0.932,5.43,5.492,5.378,4.698,5.4
0,2015-10-21 17:37,44128,23230,0.921,5.41,5.48,5.367,4.683,5.4
0,2015-10-21 17:38,46542,23368,0.874,5.37,5.45,5.33,4.658,5.39
0,2015-10-21 17:39,45456,23698,0.852,5.34,5.423,5.302,4.617,5.34
0,2015-10-21 17:40,45159,23282,0.833,5.33,5.42,5.305,4.617,5.34
0,2015-10-21 17:41,45236,23621,0.819,5.32,5.39,5.285,4.595,5.32
0,2015-10-21 17:42,44549,23412,0.808,5.31,5.39,5.273,4.584,5.31
0,2015-10-21 17:43,44919,23206,0.804,5.3,5.378,5.262,4.581,5.3
0,2015-10-21 17:44,45584,23321,0.793,5.3,5.37,5.262,4.577,5.3
0,2015-10-21 17:45,45817,23296,0.786,5.28,5.36,5.25,4.57,5.3
0,2015-10-21 17:46,44971,23123,0.782,5.28,5.358,5.247,4.566,5.29
0,2015-10-21 17:47,45520,23588,0.775,5.28,5.355,5.24,4.562,5.28
0,2015-10-21 17:48,45112,23355,0.771,5.28,5.347,5.24,4.559,5.29
0,2015-10-21 17:49,45670,23822,0.771,5.28,5.352,5.238,4.559,5.28
0,2015-10-21 17:50,45394,23879,0.756,5.22,5.262,5.133,4.43,5.13
0,2015-10-21 17:51,46353,24104,0.731,5.22,5.273,5.153,4.438,5.15
0,2015-10-21 17:52,46502,24373,0.72,5.21,5.28,5.16,4.449,5.15
0,2015-10-21 17:53,46593,24116,0.698,5.18,5.255,5.148,4.438,5.16
0,2015-10-21 17:54,45727,24061,0.687,5.18,5.245,5.137,4.434,5.15
0,2015-10-21 17:55,46916,24383,0.676,5.17,5.242,5.122,4.419,5.14
0,2015-10-21 17:56,45443,24368,0.676,5.17,5.24,5.122,4.419,5.12
0,2015-10-21 17:57,47335,24216,0.668,5.16,5.233,5.117,4.412,5.12
0,2015-10-21 17:58,47392,24386,0.665,5.16,5.233,5.108,4.408,5.12
0,2015-10-21 17:59,47766,24386,0.668,5.23,5.29,5.168,4.445,5.15
0,2015-10-21 18:00,47473,24463,0.742,5.24,5.302,5.185,4.482,5.2
0,2015-10-21 18:01,47767,24445,0.756,5.25,5.315,5.195,4.471,5.17
0,2015-10-21 18:02,47806,24523,0.767,5.26,5.327,5.207,4.496,5.2
0,2015-10-21 18:03,46919,24464,0.771,5.26,5.325,5.2,4.493,5.22
0,2015-10-21 18:04,48258,24575,0.778,5.28,5.338,5.218,4.515,5.22
0,2015-10-21 18:05,48568,24653,0.782,5.27,5.338,5.218,4.482,5.2
0,2015-10-21 18:06,47396,24629,0.782,5.28,5.332,5.21,4.507,5.21
0,2015-10-21 18:07,47040,24580,0.786,5.27,5.343,5.218,4.504,5.22
0,2015-10-21 18:08,47011,24350,0.786,5.27,5.338,5.215,4.504,5.22
0,2015-10-21 18:09,47152,24408,0.786,5.28,5.345,5.23,4.529,5.23
0,2015-10-21 18:10,48364,24532,0.789,5.28,5.332,5.215,4.489,5.2
0,2015-10-21 18:11,47842,24797,0.789,5.28,5.338,5.218,4.507,5.21
0,2015-10-21 18:12,48315,24367,0.793,5.28,5.345,5.23,4.511,5.22
0,2015-10-21 18:13,48086,24295,0.789,5.28,5.345,5.227,4.511,5.22
0,2015-10-21 18:14,48108,24363,0.793,5.29,5.358,5.24,4.559,5.28
0,2015-10-21 18:15,47883,24422,0.8,5.28,5.355,5.233,4.518,5.24
0,2015-10-21 18:16,47112,24678,0.804,5.28,5.355,5.24,4.529,5.24
0,2015-10-21 18:17,47678,24548,0.804,5.29,5.355,5.23,4.5,5.21
0,2015-10-21 18:18,47245,24580,0.797,5.28,5.355,5.227,4.518,5.22
0,2015-10-21 18:19,47707,24665,0.797,5.29,5.345,5.227,4.511,5.23
0,2015-10-21 18:20,48518,24408,0.767,5.25,5.32,5.205,4.496,5.2
0,2015-10-21 18:21,48172,24293,0.756,5.26,5.31,5.2,4.489,5.2
0,2015-10-21 18:22,48441,24573,0.745,5.24,5.315,5.182,4.474,5.18
0,2015-10-21 18:23,48143,24504,0.734,5.23,5.295,5.177,4.467,5.18
0,2015-10-21 18:24,47471,24537,0.734,5.23,5.293,5.177,4.463,5.18
0,2015-10-21 18:25,47546,24295,0.731,5.22,5.282,5.17,4.46,5.17
0,2015-10-21 18:26,48681,24523,0.731,5.22,5.293,5.168,4.46,5.17
0,2015-10-21 18:27,48698,24682,0.727,5.22,5.282,5.17,4.46,5.17
0,2015-10-21 18:28,47509,24573,0.727,5.22,5.282,5.157,4.452,5.16
0,2015-10-21 18:29,47419,24490,0.727,5.22,5.28,5.168,4.456,5.16
0,2015-10-21 18:30,48101,24467,0.723,5.21,5.28,5.16,4.456,5.16
0,2015-10-21 18:31,47302,24640,0.723,5.21,5.28,5.16,4.456,5.16
0,2015-10-21 18:32,47969,24623,0.723,5.22,5.28,5.165,4.452,5.16
0,2015-10-21 18:33,48293,24335,0.72,5.21,5.278,5.16,4.452,5.16
0,2015-10-21 18:34,47038,24835,0.723,5.21,5.28,5.16,4.452,5.16
0,2015-10-21 18:35,49119,24471,0.723,5.21,5.278,5.16,4.445,5.16
0,2015-10-21 18:36,48493,24575,0.723,5.21,5.282,5.168,4.474,5.17
0,2015-10-21 18:37,48711,24501,0.723,5.21,5.275,5.157,4.438,5.14
0,2015-10-21 18:38,48429,24547,0.72,5.21,5.278,5.157,4.452,5.15
0,2015-10-21 18:39,48108,24634,0.72,5.22,5.29,5.17,4.478,5.18
0,2015-10-21 18:40,47830,24685,0.723,5.21,5.278,5.153,4.43,5.14
0,2015-10-21 18:41,48535,24749,0.723,5.21,5.273,5.165,4.456,5.16
0,2015-10-21 18:42,48084,24431,0.723,5.22,5.28,5.16,4.449,5.16
0,2015-10-21 18:43,48469,24303,0.709,5.21,5.28,5.15,4.449,5.16
0,2015-10-21 18:44,47817,24611,0.712,5.2,5.265,5.15,4.441,5.15
0,2015-10-21 18:45,47802,24653,0.705,5.2,5.265,5.148,4.438,5.15
0,2015-10-21 18:46,48353,24403,0.705,5.2,5.28,5.162,4.46,5.16
0,2015-10-21 18:47,48392,24544,0.709,5.19,5.267,5.135,4.427,5.13
0,2015-10-21 18:48,48031,24555,0.712,5.2,5.265,5.148,4.445,5.16
0,2015-10-21 18:49,48126,24505,0.712,5.2,5.273,5.153,4.441,5.14
0,2015-10-21 18:50,47449,24536,0.712,5.2,5.265,5.15,4.441,5.15
0,2015-10-21 18:51,47571,24601,0.712,5.2,5.278,5.157,4.445,5.15
0,2015-10-21 18:52,48533,24558,0.716,5.2,5.265,5.15,4.445,5.15
0,2015-10-21 18:53,47240,24210,0.716,5.2,5.267,5.155,4.441,5.15
0,2015-10-21 18:54,48227,24468,0.712,5.2,5.278,5.16,4.456,5.16
0,2015-10-21 18:55,48328,24719,0.712,5.21,5.265,5.157,4.445,5.15
0,2015-10-21 18:56,49084,24479,0.712,5.19,5.267,5.15,4.427,5.14
0,2015-10-21 18:57,47562,24340,0.709,5.2,5.262,5.148,4.441,5.15
0,2015-10-21 18:58,49311,24377,0.709,5.2,5.275,5.165,4.463,5.17
0,2015-10-21 18:59,47870,24596,0.709,5.2,5.255,5.14,4.423,5.14
0,2015-10-21 19:00,49643,24500,0.705,5.2,5.262,5.15,4.441,5.15
0,2015-10-21 19:01,49788,24343,0.705,5.2,5.262,5.142,4.438,5.14
0,2015-10-21 19:02,48659,24560,0.705,5.2,5.265,5.14,4.434,5.15
0,2015-10-21 19:03,48725,24491,0.709,5.2,5.265,5.15,4.438,5.14
0,2015-10-21 19:04,48991,24120,0.705,5.2,5.265,5.148,4.438,5.14
0,2015-10-21 19:05,48593,24484,0.701,5.2,5.265,5.153,4.449,5.16
0,2015-10-21 19:06,48469,24606,0.701,5.18,5.253,5.137,4.427,5.13
0,2015-10-21 19:07,48813,24268,0.694,5.19,5.26,5.133,4.434,5.14
0,2015-10-21 19:08,48734,24475,0.698,5.18,5.253,5.133,4.427,5.13
0,2015-10-21 19:09,48405,24503,0.694,5.18,5.242,5.122,4.423,5.13
0,2015-10-21 19:10,47973,24333,0.683,5.17,5.24,5.122,4.416,5.13
0,2015-10-21 19:11,49104,24480,0.668,5.16,5.23,5.108,4.408,5.13
0,2015-10-21 19:12,49311,24299,0.665,5.16,5.22,5.105,4.401,5.11
0,2015-10-21 19:13,48701,24334,0.654,5.15,5.222,5.105,4.401,5.11
0,2015-10-21 19:14,48480,24241,0.654,5.13,5.202,5.08,4.39,5.1
0,2015-10-21 19:15,48190,24427,0.643,5.14,5.2,5.088,4.386,5.1
0,2015-10-21 19:16,48901,24180,0.643,5.13,5.2,5.085,4.383,5.09
0,2015-10-21 19:17,48663,24085,0.636,5.13,5.205,5.08,4.383,5.09
0,2015-10-21 19:18,48090,23836,0.639,5.13,5.2,5.08,4.379,5.09
0,2015-10-21 19:19,48429,24297,0.643,5.13,5.202,5.085,4.386,5.09
0,2015-10-21 19:20,48161,24259,0.636,5.14,5.205,5.085,4.379,5.09
0,2015-10-21 19:21,47930,24436,0.636,5.13,5.195,5.08,4.379,5.08
0,2015-10-21 19:22,49121,24344,0.636,5.13,5.2,5.077,4.379,5.08
0,2015-10-21 19:23,49269,24277,0.636,5.12,5.198,5.08,4.379,5.09
0,2015-10-21 19:24,51694,24391,0.636,5.13,5.198,5.08,4.379,5.09
0,2015-10-21 19:25,52282,24597,0.767,5.25,5.307,5.195,4.43,5.14
0,2015-10-21 19:26,51621,24724,0.764,5.26,5.325,5.2,4.504,5.22
0,2015-10-21 19:27,51800,25049,0.764,5.28,5.35,5.222,4.489,5.2
0,2015-10-21 19:28,51375,24910,0.822,5.3,5.372,5.245,4.537,5.24
0,2015-10-21 19:29,50800,24539,0.833,5.32,5.375,5.255,4.529,5.24
0,2015-10-21 19:30,51989,24462,0.848,5.33,5.403,5.278,4.57,5.28
0,2015-10-21 19:31,49832,25051,0.855,5.34,5.39,5.26,4.54,5.25
0,2015-10-21 19:32,50533,24328,0.874,5.36,5.42,5.305,4.584,5.29
0,2015-10-21 19:33,49914,24594,0.885,5.36,5.425,5.305,4.577,5.28
0,2015-10-21 19:34,50777,24383,0.888,5.39,5.452,5.345,4.668,5.4
0,2015-10-21 19:35,50762,24498,0.907,5.4,5.46,5.345,4.639,5.36
0,2015-10-21 19:36,50888,24167,0.914,5.4,5.472,5.367,4.661,5.37
0,2015-10-21 19:37,50377,24312,0.94,5.42,5.497,5.383,4.665,5.37
0,2015-10-21 19:38,50456,24200,0.947,5.43,5.497,5.378,4.679,5.39
0,2015-10-21 19:39,50024,24630,0.962,5.44,5.505,5.398,4.683,5.4
0,2015-10-21 19:40,50383,24449,0.965,5.45,5.515,5.398,4.69,5.4
0,2015-10-21 19:41,50725,24495,0.969,5.45,5.52,5.403,4.694,5.4
0,2015-10-21 19:42,50352,24367,0.969,5.45,5.52,5.4,4.694,5.4
0,2015-10-21 19:43,50584,24383,0.969,5.45,5.523,5.403,4.698,5.41
0,2015-10-21 19:44,50227,24197,0.973,5.45,5.523,5.407,4.694,5.41
0,2015-10-21 19:45,50049,24287,0.973,5.46,5.523,5.405,4.694,5.41
0,2015-10-21 19:46,47945,24084,0.973,5.46,5.523,5.405,4.698,5.41
0,2015-10-21 19:47,48826,23928,0.958,5.46,5.52,5.41,4.72,5.44
0,2015-10-21 19:48,48134,24070,0.892,5.39,5.457,5.343,4.639,5.36
0,2015-10-21 19:49,49322,24156,0.896,5.38,5.46,5.343,4.628,5.33
0,2015-10-21 19:50,48826,24127,0.863,5.36,5.427,5.318,4.617,5.33
0,2015-10-21 19:51,48214,23804,0.848,5.34,5.415,5.307,4.603,5.32
0,2015-10-21 19:52,49020,23772,0.841,5.33,5.403,5.28,4.581,5.29
0,2015-10-21 19:53,49566,23937,0.83,5.33,5.398,5.28,4.581,5.29
0,2015-10-21 19:54,48049,23861,0.819,5.31,5.372,5.253,4.544,5.25
0,2015-10-21 19:55,49004,24187,0.815,5.3,5.372,5.28,4.584,5.29
0,2015-10-21 19:56,48161,23832,0.811,5.31,5.378,5.265,4.566,5.28
0,2015-10-21 19:57,49641,24066,0.811,5.31,5.378,5.262,4.566,5.28
0,2015-10-21 19:58,48405,24122,0.811,5.3,5.372,5.262,4.562,5.28
0,2015-10-21 19:59,49927,24123,0.826,5.32,5.39,5.275,4.577,5.29
0,2015-10-21 20:00,49081,23941,0.83,5.3,5.372,5.253,4.551,5.27
0,2015-10-21 20:01,49462,24019,0.83,5.32,5.4,5.275,4.592,5.31
0,2015-10-21 20:02,48137,24157,0.837,5.33,5.398,5.28,4.584,5.3
0,2015-10-21 20:03,48707,24038,0.837,5.33,5.395,5.278,4.584,5.29
0,2015-10-21 20:04,49456,24119,0.848,5.34,5.4,5.282,4.584,5.29
0,2015-10-21 20:05,49643,24379,0.855,5.34,5.418,5.3,4.599,5.31
0,2015-10-21 20:06,48764,24349,0.863,5.34,5.4,5.282,4.577,5.3
0,2015-10-21 20:07,49198,24121,0.863,5.35,5.425,5.3,4.595,5.34
0,2015-10-21 20:08,48903,24156,0.863,5.36,5.425,5.305,4.61,5.32
0,2015-10-21 20:09,48943,23880,0.848,5.34,5.412,5.293,4.592,5.31
0,2015-10-21 20:10,49568,24092,0.844,5.34,5.412,5.298,4.599,5.31
0,2015-10-21 20:11,48645,24053,0.819,5.32,5.39,5.265,4.573,5.29
0,2015-10-21 20:12,49557,24111,0.808,5.31,5.378,5.265,4.566,5.28
0,2015-10-21 20:13,49661,23836,0.793,5.3,5.365,5.242,4.555,5.28
0,2015-10-21 20:14,48993,23735,0.786,5.26,5.332,5.215,4.522,5.24
0,2015-10-21 20:15,50115,24039,0.767,5.26,5.33,5.215,4.526,5.25
0,2015-10-21 20:16,49364,23862,0.764,5.26,5.332,5.22,4.529,5.25
0,2015-10-21 20:17,49297,23705,0.756,5.25,5.32,5.213,4.518,5.24
0,2015-10-21 20:18,48315,23839,0.756,5.25,5.32,5.213,4.518,5.24
0,2015-10-21 20:19,49326,23992,0.756,5.24,5.302,5.185,4.493,5.2
0,2015-10-21 20:20,49339,23898,0.756,5.24,5.315,5.2,4.504,5.21
0,2015-10-21 20:21,49463,23579,0.749,5.25,5.32,5.2,4.529,5.24
0,2015-10-21 20:22,49350,23588,0.753,5.24,5.315,5.2,4.507,5.22
0,2015-10-21 20:23,49969,24067,0.753,5.24,5.318,5.2,4.511,5.23
0,2015-10-21 20:24,49071,23971,0.753,5.24,5.302,5.182,4.493,5.2
0,2015-10-21 20:25,48982,23855,0.753,5.24,5.313,5.193,4.504,5.21
0,2015-10-21 20:26,48940,23797,0.745,5.26,5.323,5.213,4.526,5.24
0,2015-10-21 20:27,49095,23827,0.749,5.24,5.323,5.198,4.515,5.23
0,2015-10-21 20:28,49621,23753,0.749,5.24,5.313,5.2,4.507,5.21
0,2015-10-21 20:29,48518,23878,0.742,5.23,5.307,5.195,4.496,5.21
0,2015-10-21 20:30,49324,23871,0.738,5.25,5.325,5.21,4.522,5.23
0,2015-10-21 20:31,50093,23580,0.742,5.24,5.307,5.195,4.504,5.22
0,2015-10-21 20:32,49703,24025,0.738,5.24,5.305,5.193,4.504,5.21
0,2015-10-21 20:33,48940,23678,0.738,5.23,5.3,5.185,4.478,5.2
0,2015-10-21 20:34,49414,23713,0.734,5.23,5.295,5.182,4.515,5.23
0,2015-10-21 20:35,50141,23601,0.734,5.23,5.302,5.195,4.504,5.22
0,2015-10-21 20:36,50026,23519,0.738,5.23,5.302,5.195,4.5,5.2
0,2015-10-21 20:37,48993,23054,0.738,5.29,5.4,5.293,4.603,5.32
0,2015-10-21 20:38,49004,23029,0.753,5.26,5.355,5.24,4.599,5.32
0,2015-10-21 20:39,48764,22865,0.76,5.26,5.345,5.235,4.562,5.28
0,2015-10-21 20:40,49275,23042,0.767,5.27,5.345,5.235,4.566,5.29
0,2015-10-21 20:41,49440,22731,0.771,5.29,5.36,5.278,4.603,5.33
0,2015-10-21 20:42,49476,22690,0.778,5.28,5.36,5.253,4.581,5.31
0,2015-10-21 20:43,48919,22914,0.786,5.28,5.372,5.26,4.595,5.32
0,2015-10-21 20:44,49364,23126,0.797,5.3,5.37,5.275,4.599,5.32
0,2015-10-21 20:45,49614,22628,0.797,5.3,5.383,5.275,4.606,5.34
0,2015-10-21 20:46,49480,22955,0.808,5.31,5.387,5.278,4.61,5.34
0,2015-10-21 20:47,49095,22932,0.811,5.31,5.395,5.287,4.614,5.34
0,2015-10-21 20:48,50158,22850,0.815,5.32,5.395,5.285,4.617,5.34
0,2015-10-21 20:49,48967,22995,0.815,5.32,5.4,5.29,4.621,5.34
0,2015-10-21 20:50,49196,22732,0.819,5.32,5.403,5.293,4.621,5.34
0,2015-10-21 20:51,49454,22823,0.819,5.32,5.403,5.293,4.621,5.34
0,2015-10-21 20:52,49414,22920,0.819,5.32,5.4,5.287,4.621,5.34
0,2015-10-21 20:53,48097,22857,0.819,5.32,5.398,5.29,4.625,5.35
0,2015-10-21 20:54,48885,22798,0.819,5.32,5.4,5.293,4.625,5.35
0,2015-10-21 20:55,49212,22962,0.819,5.32,5.405,5.295,4.621,5.34
0,2015-10-21 20:56,48240,22755,0.819,5.32,5.4,5.295,4.621,5.35
0,2015-10-21 20:57,48495,22704,0.819,5.32,5.4,5.287,4.621,5.34
0,2015-10-21 20:58,49363,22860,0.819,5.32,5.4,5.293,4.621,5.34
0,2015-10-21 20:59,47731,22996,0.819,5.32,5.4,5.293,4.621,5.34
0,2015-10-21 21:00,48674,22895,0.819,5.32,5.4,5.298,4.628,5.36
0,2015-10-21 21:01,48355,22661,0.819,5.32,5.4,5.293,4.621,5.34
0,2015-10-21 21:02,48890,22887,0.819,5.32,5.403,5.295,4.625,5.35
0,2015-10-21 21:03,48890,22789,0.822,5.33,5.407,5.298,4.639,5.36
0,2015-10-21 21:04,49231,22663,0.822,5.32,5.407,5.302,4.632,5.36
0,2015-10-21 21:05,48225,22962,0.822,5.33,5.405,5.3,4.632,5.36
